REF MADRE;EAN PRODUCT;NOMBRE (SIN TALLA);MARCA;PVP +IVA;ID IVA;PRODUCT CATEGORIA;CATEGORIAS;CARACTERISTICAS;GAMA;FILTROS;PRODUCT;META-DESCRIPCION;URL IMGs;DESCRIPCION LARGA;ANCHURA;ALTURA;PROFUNDIDAD;PESO;ID DISPONIBILIDAD;ACTIVO;DISP. PEDIDOS;TEMPORADA;TALLAS;GENERO;EDAD;COLOR;REF COMBI;EAN COMBI;NOMBRE COMBI:TIPO;;REF;NOMBRE;PROVEEDOR;FAMILIA;SUBFAMILIA;P.COMPRA;PVP (+IVA);EAN;ALT 1;ALT 2;ALT 3;UNIDAD;LOTE;PESO;CODNC;LIBRE1=MARCA;LIBRE2=TEMPORADA;LIBRE3=PRODUCTO;LIBRE4=GAMA/MODELO
2174-119;;Botas Gaerne Sg12 - Portofino;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-119-1.jpg,https://mxzambrana.com/img-tmp/2174-119-2.jpg,https://mxzambrana.com/img-tmp/2174-119-3.jpg,https://mxzambrana.com/img-tmp/2174-119-4.jpg,https://mxzambrana.com/img-tmp/2174-119-5.jpg,https://mxzambrana.com/img-tmp/2174-119-6.jpg,https://mxzambrana.com/img-tmp/2174-119-7.jpg;;40;60;18;3;2;1;1;2025;44;Hombre;Adulto;;2174-44-119;8053435540988;Talla:select;;2169-34-009;BOTAS NIÑO GAERNE GXJ - GRIS/AMARILLO FLUO - 34;787;GAE;;139,62;259,9;8,05344E+12;2169-009-34;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-119;;Botas Gaerne Sg12 - Portofino;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-119-1.jpg,https://mxzambrana.com/img-tmp/2174-119-2.jpg,https://mxzambrana.com/img-tmp/2174-119-3.jpg,https://mxzambrana.com/img-tmp/2174-119-4.jpg,https://mxzambrana.com/img-tmp/2174-119-5.jpg,https://mxzambrana.com/img-tmp/2174-119-6.jpg,https://mxzambrana.com/img-tmp/2174-119-7.jpg;;40;60;18;3;2;1;1;2025;44.5;Hombre;Adulto;;2174-44.5-119;8053435540995;Talla:select;;2169-35-009;BOTAS NIÑO GAERNE GXJ - GRIS/AMARILLO FLUO - 35;787;GAE;;139,62;259,9;8,05344E+12;2169-009-35;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-119;;Botas Gaerne Sg12 - Portofino;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-119-1.jpg,https://mxzambrana.com/img-tmp/2174-119-2.jpg,https://mxzambrana.com/img-tmp/2174-119-3.jpg,https://mxzambrana.com/img-tmp/2174-119-4.jpg,https://mxzambrana.com/img-tmp/2174-119-5.jpg,https://mxzambrana.com/img-tmp/2174-119-6.jpg,https://mxzambrana.com/img-tmp/2174-119-7.jpg;;40;60;18;3;2;1;1;2025;45;Hombre;Adulto;;2174-45-119;8053435541008;Talla:select;;2169-36-009;BOTAS NIÑO GAERNE GXJ - GRIS/AMARILLO FLUO - 36;787;GAE;;139,62;259,9;8,05344E+12;2169-009-36;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-119;;Botas Gaerne Sg12 - Portofino;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-119-1.jpg,https://mxzambrana.com/img-tmp/2174-119-2.jpg,https://mxzambrana.com/img-tmp/2174-119-3.jpg,https://mxzambrana.com/img-tmp/2174-119-4.jpg,https://mxzambrana.com/img-tmp/2174-119-5.jpg,https://mxzambrana.com/img-tmp/2174-119-6.jpg,https://mxzambrana.com/img-tmp/2174-119-7.jpg;;40;60;18;3;2;1;1;2025;46;Hombre;Adulto;;2174-46-119;8053435541015;Talla:select;;2169-37-009;BOTAS NIÑO GAERNE GXJ - GRIS/AMARILLO FLUO - 37;787;GAE;;139,62;259,9;8,05344E+12;2169-009-37;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-119;;Botas Gaerne Sg12 - Portofino;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-119-1.jpg,https://mxzambrana.com/img-tmp/2174-119-2.jpg,https://mxzambrana.com/img-tmp/2174-119-3.jpg,https://mxzambrana.com/img-tmp/2174-119-4.jpg,https://mxzambrana.com/img-tmp/2174-119-5.jpg,https://mxzambrana.com/img-tmp/2174-119-6.jpg,https://mxzambrana.com/img-tmp/2174-119-7.jpg;;40;60;18;3;2;1;1;2025;47;Hombre;Adulto;;2174-47-119;8053435541022;Talla:select;;2169-38-009;BOTAS NIÑO GAERNE GXJ - GRIS/AMARILLO FLUO - 38;787;GAE;;139,62;259,9;8,05344E+12;2169-009-38;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-119;;Botas Gaerne Sg12 - Portofino;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-119-1.jpg,https://mxzambrana.com/img-tmp/2174-119-2.jpg,https://mxzambrana.com/img-tmp/2174-119-3.jpg,https://mxzambrana.com/img-tmp/2174-119-4.jpg,https://mxzambrana.com/img-tmp/2174-119-5.jpg,https://mxzambrana.com/img-tmp/2174-119-6.jpg,https://mxzambrana.com/img-tmp/2174-119-7.jpg;;40;60;18;3;2;1;1;2025;48;Hombre;Adulto;;2174-48-119;8053435541039;Talla:select;;2169-39-009;BOTAS NIÑO GAERNE GXJ - GRIS/AMARILLO FLUO - 39;787;GAE;;139,62;259,9;8,05344E+12;2169-009-39;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-120;;Botas Gaerne Sg12 - Luxe;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-120-1.jpg,https://mxzambrana.com/img-tmp/2174-120-2.jpg,https://mxzambrana.com/img-tmp/2174-120-3.jpg,https://mxzambrana.com/img-tmp/2174-120-4.jpg,https://mxzambrana.com/img-tmp/2174-120-5.jpg,https://mxzambrana.com/img-tmp/2174-120-6.jpg,https://mxzambrana.com/img-tmp/2174-120-7.jpg;;40;60;18;3;2;1;1;2025;41;Hombre;Adulto;;2174-41-120;8053435541046;Talla:select;;2169-39.5-009;BOTAS NIÑO GAERNE GXJ - GRIS/AMARILLO FLUO - 39.5;787;GAE;;139,62;259,9;8,05957E+12;2169-009-39,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-120;;Botas Gaerne Sg12 - Luxe;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-120-1.jpg,https://mxzambrana.com/img-tmp/2174-120-2.jpg,https://mxzambrana.com/img-tmp/2174-120-3.jpg,https://mxzambrana.com/img-tmp/2174-120-4.jpg,https://mxzambrana.com/img-tmp/2174-120-5.jpg,https://mxzambrana.com/img-tmp/2174-120-6.jpg,https://mxzambrana.com/img-tmp/2174-120-7.jpg;;40;60;18;3;2;1;1;2025;42;Hombre;Adulto;;2174-42-120;8053435541053;Talla:select;;2169-40-009;BOTAS NIÑO GAERNE GXJ - GRIS/AMARILLO FLUO - 40;787;GAE;;139,62;259,9;8,05957E+12;2169-009-40;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-120;;Botas Gaerne Sg12 - Luxe;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-120-1.jpg,https://mxzambrana.com/img-tmp/2174-120-2.jpg,https://mxzambrana.com/img-tmp/2174-120-3.jpg,https://mxzambrana.com/img-tmp/2174-120-4.jpg,https://mxzambrana.com/img-tmp/2174-120-5.jpg,https://mxzambrana.com/img-tmp/2174-120-6.jpg,https://mxzambrana.com/img-tmp/2174-120-7.jpg;;40;60;18;3;2;1;1;2025;43;Hombre;Adulto;;2174-43-120;8053435541060;Talla:select;;2169-41-009;BOTAS NIÑO GAERNE GXJ - GRIS/AMARILLO FLUO - 41;787;GAE;;139,62;259,9;8,05344E+12;2169-009-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-120;;Botas Gaerne Sg12 - Luxe;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-120-1.jpg,https://mxzambrana.com/img-tmp/2174-120-2.jpg,https://mxzambrana.com/img-tmp/2174-120-3.jpg,https://mxzambrana.com/img-tmp/2174-120-4.jpg,https://mxzambrana.com/img-tmp/2174-120-5.jpg,https://mxzambrana.com/img-tmp/2174-120-6.jpg,https://mxzambrana.com/img-tmp/2174-120-7.jpg;;40;60;18;3;2;1;1;2025;44;Hombre;Adulto;;2174-44-120;8053435541077;Talla:select;;2169-33-013;BOTAS GAERNE GXJ - NEGRO/AZUL/AMARILLO FLUOR - 33;787;GAE;;139,62;259,9;8,05344E+12;2169-013-33;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-120;;Botas Gaerne Sg12 - Luxe;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-120-1.jpg,https://mxzambrana.com/img-tmp/2174-120-2.jpg,https://mxzambrana.com/img-tmp/2174-120-3.jpg,https://mxzambrana.com/img-tmp/2174-120-4.jpg,https://mxzambrana.com/img-tmp/2174-120-5.jpg,https://mxzambrana.com/img-tmp/2174-120-6.jpg,https://mxzambrana.com/img-tmp/2174-120-7.jpg;;40;60;18;3;2;1;1;2025;44.5;Hombre;Adulto;;2174-44.5-120;8053435541084;Talla:select;;2169-34-013;BOTAS GAERNE GXJ - NEGRO/AZUL/AMARILLO FLUOR - 34;787;GAE;;139,62;259,9;8,05344E+12;2169-013-34;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-120;;Botas Gaerne Sg12 - Luxe;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-120-1.jpg,https://mxzambrana.com/img-tmp/2174-120-2.jpg,https://mxzambrana.com/img-tmp/2174-120-3.jpg,https://mxzambrana.com/img-tmp/2174-120-4.jpg,https://mxzambrana.com/img-tmp/2174-120-5.jpg,https://mxzambrana.com/img-tmp/2174-120-6.jpg,https://mxzambrana.com/img-tmp/2174-120-7.jpg;;40;60;18;3;2;1;1;2025;45;Hombre;Adulto;;2174-45-120;8053435541091;Talla:select;;2169-35-013;BOTAS GAERNE GXJ - NEGRO/AZUL/AMARILLO FLUOR - 35;787;GAE;;139,62;259,9;8,05344E+12;2169-013-35;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-120;;Botas Gaerne Sg12 - Luxe;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-120-1.jpg,https://mxzambrana.com/img-tmp/2174-120-2.jpg,https://mxzambrana.com/img-tmp/2174-120-3.jpg,https://mxzambrana.com/img-tmp/2174-120-4.jpg,https://mxzambrana.com/img-tmp/2174-120-5.jpg,https://mxzambrana.com/img-tmp/2174-120-6.jpg,https://mxzambrana.com/img-tmp/2174-120-7.jpg;;40;60;18;3;2;1;1;2025;46;Hombre;Adulto;;2174-46-120;8053435541107;Talla:select;;2169-36-013;BOTAS GAERNE GXJ - NEGRO/AZUL/AMARILLO FLUOR - 36;787;GAE;;139,62;259,9;8,05344E+12;2169-013-36;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-120;;Botas Gaerne Sg12 - Luxe;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-120-1.jpg,https://mxzambrana.com/img-tmp/2174-120-2.jpg,https://mxzambrana.com/img-tmp/2174-120-3.jpg,https://mxzambrana.com/img-tmp/2174-120-4.jpg,https://mxzambrana.com/img-tmp/2174-120-5.jpg,https://mxzambrana.com/img-tmp/2174-120-6.jpg,https://mxzambrana.com/img-tmp/2174-120-7.jpg;;40;60;18;3;2;1;1;2025;47;Hombre;Adulto;;2174-47-120;8053435541114;Talla:select;;2169-37-013;BOTAS GAERNE GXJ - NEGRO/AZUL/AMARILLO FLUOR - 37;787;GAE;;139,62;259,9;8,05344E+12;2169-013-37;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2174-120;;Botas Gaerne Sg12 - Luxe;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2174-120-1.jpg,https://mxzambrana.com/img-tmp/2174-120-2.jpg,https://mxzambrana.com/img-tmp/2174-120-3.jpg,https://mxzambrana.com/img-tmp/2174-120-4.jpg,https://mxzambrana.com/img-tmp/2174-120-5.jpg,https://mxzambrana.com/img-tmp/2174-120-6.jpg,https://mxzambrana.com/img-tmp/2174-120-7.jpg;;40;60;18;3;2;1;1;2025;48;Hombre;Adulto;;2174-48-120;8053435541121;Talla:select;;2169-38-013;BOTAS GAERNE GXJ - NEGRO/AZUL/AMARILLO FLUOR - 38;787;GAE;;139,62;259,9;8,05344E+12;2169-013-38;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2177-071;;Botas Gaerne Sg 12 Enduro - Negro;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2177-071-1.jpg,https://mxzambrana.com/img-tmp/2177-071-2.jpg,https://mxzambrana.com/img-tmp/2177-071-3.jpg,https://mxzambrana.com/img-tmp/2177-071-4.jpg,https://mxzambrana.com/img-tmp/2177-071-5.jpg,https://mxzambrana.com/img-tmp/2177-071-6.jpg,https://mxzambrana.com/img-tmp/2177-071-7.jpg;;40;60;18;3;2;1;1;2025;41;Hombre;Adulto;;2177-41-071;8059571998126;Talla:select;;2169-39-013;BOTAS GAERNE GXJ - NEGRO/AZUL/AMARILLO FLUOR - 39;787;GAE;;139,62;259,9;8,05344E+12;2169-013-39;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2177-071;;Botas Gaerne Sg 12 Enduro - Negro;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2177-071-1.jpg,https://mxzambrana.com/img-tmp/2177-071-2.jpg,https://mxzambrana.com/img-tmp/2177-071-3.jpg,https://mxzambrana.com/img-tmp/2177-071-4.jpg,https://mxzambrana.com/img-tmp/2177-071-5.jpg,https://mxzambrana.com/img-tmp/2177-071-6.jpg,https://mxzambrana.com/img-tmp/2177-071-7.jpg;;40;60;18;3;2;1;1;2025;42;Hombre;Adulto;;2177-42-071;8059571995453;Talla:select;;2169-39.5-013;BOTAS GAERNE GXJ - NEGRO/AZUL/AMARILLO FLUOR - 39.5;787;GAE;;139,62;259,9;8,05344E+12;2169-013-39,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2177-071;;Botas Gaerne Sg 12 Enduro - Negro;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2177-071-1.jpg,https://mxzambrana.com/img-tmp/2177-071-2.jpg,https://mxzambrana.com/img-tmp/2177-071-3.jpg,https://mxzambrana.com/img-tmp/2177-071-4.jpg,https://mxzambrana.com/img-tmp/2177-071-5.jpg,https://mxzambrana.com/img-tmp/2177-071-6.jpg,https://mxzambrana.com/img-tmp/2177-071-7.jpg;;40;60;18;3;2;1;1;2025;43;Hombre;Adulto;;2177-43-071;8059571995460;Talla:select;;2169-40-013;BOTAS GAERNE GXJ - NEGRO/AZUL/AMARILLO FLUOR - 40;787;GAE;;139,62;259,9;8,05344E+12;2169-013-40;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2177-071;;Botas Gaerne Sg 12 Enduro - Negro;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2177-071-1.jpg,https://mxzambrana.com/img-tmp/2177-071-2.jpg,https://mxzambrana.com/img-tmp/2177-071-3.jpg,https://mxzambrana.com/img-tmp/2177-071-4.jpg,https://mxzambrana.com/img-tmp/2177-071-5.jpg,https://mxzambrana.com/img-tmp/2177-071-6.jpg,https://mxzambrana.com/img-tmp/2177-071-7.jpg;;40;60;18;3;2;1;1;2025;44;Hombre;Adulto;;2177-44-071;8059571995477;Talla:select;;2169-41-013;BOTAS GAERNE GXJ - NEGRO/AZUL/AMARILLO FLUOR - 41;787;GAE;;139,62;259,9;8,05344E+12;2169-013-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2177-071;;Botas Gaerne Sg 12 Enduro - Negro;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2177-071-1.jpg,https://mxzambrana.com/img-tmp/2177-071-2.jpg,https://mxzambrana.com/img-tmp/2177-071-3.jpg,https://mxzambrana.com/img-tmp/2177-071-4.jpg,https://mxzambrana.com/img-tmp/2177-071-5.jpg,https://mxzambrana.com/img-tmp/2177-071-6.jpg,https://mxzambrana.com/img-tmp/2177-071-7.jpg;;40;60;18;3;2;1;1;2025;44.5;Hombre;Adulto;;2177-44.5-071;8059571995484;Talla:select;;2169-33-015;BOTAS GAERNE GXJ - ROJO/BLANCO/AZUL - 33;787;GAE;;139,62;259,9;8,05344E+12;2169-015-33;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2177-071;;Botas Gaerne Sg 12 Enduro - Negro;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2177-071-1.jpg,https://mxzambrana.com/img-tmp/2177-071-2.jpg,https://mxzambrana.com/img-tmp/2177-071-3.jpg,https://mxzambrana.com/img-tmp/2177-071-4.jpg,https://mxzambrana.com/img-tmp/2177-071-5.jpg,https://mxzambrana.com/img-tmp/2177-071-6.jpg,https://mxzambrana.com/img-tmp/2177-071-7.jpg;;40;60;18;3;2;1;1;2025;45;Hombre;Adulto;;2177-45-071;8059571996351;Talla:select;;2169-34-015;BOTAS GAERNE GXJ - ROJO/BLANCO/AZUL - 34;787;GAE;;139,62;259,9;8,05344E+12;2169-015-34;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2177-071;;Botas Gaerne Sg 12 Enduro - Negro;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2177-071-1.jpg,https://mxzambrana.com/img-tmp/2177-071-2.jpg,https://mxzambrana.com/img-tmp/2177-071-3.jpg,https://mxzambrana.com/img-tmp/2177-071-4.jpg,https://mxzambrana.com/img-tmp/2177-071-5.jpg,https://mxzambrana.com/img-tmp/2177-071-6.jpg,https://mxzambrana.com/img-tmp/2177-071-7.jpg;;40;60;18;3;2;1;1;2025;46;Hombre;Adulto;;2177-46-071;8059571995491;Talla:select;;2169-35-015;BOTAS GAERNE GXJ - ROJO/BLANCO/AZUL - 35;787;GAE;;139,62;259,9;8,05344E+12;2169-015-35;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2177-071;;Botas Gaerne Sg 12 Enduro - Negro;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2177-071-1.jpg,https://mxzambrana.com/img-tmp/2177-071-2.jpg,https://mxzambrana.com/img-tmp/2177-071-3.jpg,https://mxzambrana.com/img-tmp/2177-071-4.jpg,https://mxzambrana.com/img-tmp/2177-071-5.jpg,https://mxzambrana.com/img-tmp/2177-071-6.jpg,https://mxzambrana.com/img-tmp/2177-071-7.jpg;;40;60;18;3;2;1;1;2025;47;Hombre;Adulto;;2177-47-071;8059571996368;Talla:select;;2169-36-015;BOTAS GAERNE GXJ - ROJO/BLANCO/AZUL - 36;787;GAE;;139,62;259,9;8,05344E+12;2169-015-36;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2177-071;;Botas Gaerne Sg 12 Enduro - Negro;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2177-071-1.jpg,https://mxzambrana.com/img-tmp/2177-071-2.jpg,https://mxzambrana.com/img-tmp/2177-071-3.jpg,https://mxzambrana.com/img-tmp/2177-071-4.jpg,https://mxzambrana.com/img-tmp/2177-071-5.jpg,https://mxzambrana.com/img-tmp/2177-071-6.jpg,https://mxzambrana.com/img-tmp/2177-071-7.jpg;;40;60;18;3;2;1;1;2025;48;Hombre;Adulto;;2177-48-071;8059571998133;Talla:select;;2169-37-015;BOTAS GAERNE GXJ - ROJO/BLANCO/AZUL - 37;787;GAE;;139,62;259,9;8,05344E+12;2169-015-37;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2177-071;;Botas Gaerne Sg 12 Enduro - Negro;Gaerne;559,9;20;BOTAS;;;SG 12;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 559,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2177-071-1.jpg,https://mxzambrana.com/img-tmp/2177-071-2.jpg,https://mxzambrana.com/img-tmp/2177-071-3.jpg,https://mxzambrana.com/img-tmp/2177-071-4.jpg,https://mxzambrana.com/img-tmp/2177-071-5.jpg,https://mxzambrana.com/img-tmp/2177-071-6.jpg,https://mxzambrana.com/img-tmp/2177-071-7.jpg;;40;60;18;3;2;1;1;2025;49;Hombre;Adulto;;2177-49-071;8059571998140;Talla:select;;2169-38-015;BOTAS GAERNE GXJ - ROJO/BLANCO/AZUL - 38;787;GAE;;139,62;259,9;8,05344E+12;2169-015-38;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2196-003;;Botas Gaerne Fastback Endurance - Cactus Azul;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2196-003-1.jpg,https://mxzambrana.com/img-tmp/2196-003-2.jpg,https://mxzambrana.com/img-tmp/2196-003-3.jpg,https://mxzambrana.com/img-tmp/2196-003-4.jpg,https://mxzambrana.com/img-tmp/2196-003-5.jpg,https://mxzambrana.com/img-tmp/2196-003-6.jpg,https://mxzambrana.com/img-tmp/2196-003-7.jpg;;40;60;18;3;2;1;1;2025;39;Hombre;Adulto;;2196-39-003;8053435541466;Talla:select;;2169-39-015;BOTAS GAERNE GXJ - ROJO/BLANCO/AZUL - 39;787;GAE;;139,62;259,9;8,05344E+12;2169-015-39;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2196-003;;Botas Gaerne Fastback Endurance - Cactus Azul;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2196-003-1.jpg,https://mxzambrana.com/img-tmp/2196-003-2.jpg,https://mxzambrana.com/img-tmp/2196-003-3.jpg,https://mxzambrana.com/img-tmp/2196-003-4.jpg,https://mxzambrana.com/img-tmp/2196-003-5.jpg,https://mxzambrana.com/img-tmp/2196-003-6.jpg,https://mxzambrana.com/img-tmp/2196-003-7.jpg;;40;60;18;3;2;1;1;2025;39.5;Hombre;Adulto;;2196-39.5-003;8053435541473;Talla:select;;2169-39.5-015;BOTAS GAERNE GXJ - ROJO/BLANCO/AZUL - 39.5;787;GAE;;139,62;259,9;8,05344E+12;2169-015-39,5;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2196-003;;Botas Gaerne Fastback Endurance - Cactus Azul;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2196-003-1.jpg,https://mxzambrana.com/img-tmp/2196-003-2.jpg,https://mxzambrana.com/img-tmp/2196-003-3.jpg,https://mxzambrana.com/img-tmp/2196-003-4.jpg,https://mxzambrana.com/img-tmp/2196-003-5.jpg,https://mxzambrana.com/img-tmp/2196-003-6.jpg,https://mxzambrana.com/img-tmp/2196-003-7.jpg;;40;60;18;3;2;1;1;2025;40;Hombre;Adulto;;2196-40-003;8053435541480;Talla:select;;2169-40-015;BOTAS GAERNE GXJ - ROJO/BLANCO/AZUL - 40;787;GAE;;139,62;259,9;8,05344E+12;2169-015-40;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
2196-003;;Botas Gaerne Fastback Endurance - Cactus Azul;Gaerne;379,9;20;BOTAS;;;Fastback;;Botas;Compra Equipacion De Cross Y Enduro En Mx Zambrana 379,9 Al Mejor Precio;https://mxzambrana.com/img-tmp/2196-003-1.jpg,https://mxzambrana.com/img-tmp/2196-003-2.jpg,https://mxzambrana.com/img-tmp/2196-003-3.jpg,https://mxzambrana.com/img-tmp/2196-003-4.jpg,https://mxzambrana.com/img-tmp/2196-003-5.jpg,https://mxzambrana.com/img-tmp/2196-003-6.jpg,https://mxzambrana.com/img-tmp/2196-003-7.jpg;;40;60;18;3;2;1;1;2025;41;Hombre;Adulto;;2196-41-003;8053435541497;Talla:select;;2169-41-015;BOTAS GAERNE GXJ - ROJO/BLANCO/AZUL - 41;787;GAE;;139,62;259,9;8,05344E+12;2169-015-41;;;1;0;3;64029110;GAERNE;2025;BOTAS;GXJ
